"cd_procedimento";"ano_realizacao";"cd_modalidade";"nm_modalidade";"n_procedimento";"custo_procedimento"
"30710022";"2021";24;Autogestão;1209;135064.85
"30710022";"2021";22;Cooperativa Médica;8818;1345679.98
"30710022";"2021";27;Filantropia;323;32745.12
"30710022";"2021";25;Medicina De Grupo;2639;329002.52
"30710022";"2021";28;Seguradora Especializada Em Saúde;513;95011.53
"30710030";"2021";24;Autogestão;245;25084.43
"30710030";"2021";22;Cooperativa Médica;917;165583.1
"30710030";"2021";27;Filantropia;55;8780.19
"30710030";"2021";25;Medicina De Grupo;243.2;66512.33
"30710030";"2021";28;Seguradora Especializada Em Saúde;34;8556.14
"30710057";"2021";24;Autogestão;49;13409.84
"30710057";"2021";22;Cooperativa Médica;392;61322.37
"30710057";"2021";27;Filantropia;18;2541.34
"30710057";"2021";25;Medicina De Grupo;150.5;32408.55
"30710057";"2021";28;Seguradora Especializada Em Saúde;34;8136.91
"30711010";"2021";24;Autogestão;44423.7;535221.97
"30711010";"2021";22;Cooperativa Médica;172535;2425710.96
"30711010";"2021";27;Filantropia;6099.56;68680.87
"30711010";"2021";25;Medicina De Grupo;67406.4;1217203.2
"30711010";"2021";28;Seguradora Especializada Em Saúde;62651;997023.99
"30711029";"2021";24;Autogestão;18326;456553.87
"30711029";"2021";22;Cooperativa Médica;62931;1720988.76
"30711029";"2021";27;Filantropia;2534.18;56600.27
"30711029";"2021";25;Medicina De Grupo;35166.8;931586.17
"30711029";"2021";28;Seguradora Especializada Em Saúde;20586;674718.92
"30711037";"2021";24;Autogestão;20699.6;269595.24
"30711037";"2021";22;Cooperativa Médica;84454.4;1230784.67
"30711037";"2021";27;Filantropia;2781.12;35641.86
"30711037";"2021";25;Medicina De Grupo;38404.6;659750.05
"30711037";"2021";28;Seguradora Especializada Em Saúde;25298;473782.79
"30712017";"2021";24;Autogestão;3945;95571.45
"30712017";"2021";22;Cooperativa Médica;15323;437503.24
"30712017";"2021";27;Filantropia;1039.18;24991.23
"30712017";"2021";25;Medicina De Grupo;10934.3;304624.94
"30712017";"2021";28;Seguradora Especializada Em Saúde;4410;159994.45
"30712025";"2021";24;Autogestão;5157;134367.61
"30712025";"2021";22;Cooperativa Médica;20061;570851.26
"30712025";"2021";27;Filantropia;642.9;14579.89
"30712025";"2021";25;Medicina De Grupo;16121.3;499775.12
"30712025";"2021";28;Seguradora Especializada Em Saúde;5739;203845.52
"30712033";"2021";24;Autogestão;3188.3;75954.44
"30712033";"2021";22;Cooperativa Médica;8212;211291.94
"30712033";"2021";27;Filantropia;124;1899.64
"30712033";"2021";25;Medicina De Grupo;5962;132987.9
"30712033";"2021";28;Seguradora Especializada Em Saúde;4041;111972.83
"30712041";"2021";24;Autogestão;2209;80026.07
"30712041";"2021";22;Cooperativa Médica;8005;335468.67
"30712041";"2021";27;Filantropia;262;7578.58
"30712041";"2021";25;Medicina De Grupo;3081;141151.79
"30712041";"2021";28;Seguradora Especializada Em Saúde;3452;170691.06
"30712050";"2021";24;Autogestão;700;22082.58
"30712050";"2021";22;Cooperativa Médica;3905;176293.47
"30712050";"2021";27;Filantropia;103;6018.27
"30712050";"2021";25;Medicina De Grupo;2663;107492.5
"30712050";"2021";28;Seguradora Especializada Em Saúde;991;64037.56
"30712068";"2021";24;Autogestão;1;47.64
"30712068";"2021";22;Cooperativa Médica;29;1365.16
"30712068";"2021";25;Medicina De Grupo;0;0
"30712068";"2021";28;Seguradora Especializada Em Saúde;4;158.63
"30712076";"2021";24;Autogestão;57;9735.25
"30712076";"2021";22;Cooperativa Médica;250;34509.02
"30712076";"2021";27;Filantropia;14;1515.27
"30712076";"2021";25;Medicina De Grupo;230;34853.05
"30712076";"2021";28;Seguradora Especializada Em Saúde;64;12468.78
"30712084";"2021";24;Autogestão;1387;48612.46
"30712084";"2021";22;Cooperativa Médica;5026;202125.82
"30712084";"2021";27;Filantropia;189;4319.26
"30712084";"2021";25;Medicina De Grupo;3204;102792.35
"30712084";"2021";28;Seguradora Especializada Em Saúde;1855;72211.52
"30712092";"2021";24;Autogestão;5265;125873.91
"30712092";"2021";22;Cooperativa Médica;20511;538997.23
"30712092";"2021";27;Filantropia;606;10718.81
"30712092";"2021";25;Medicina De Grupo;11793;282812.99
"30712092";"2021";28;Seguradora Especializada Em Saúde;5923;161306.6
"30712106";"2021";24;Autogestão;0;0
"30712106";"2021";22;Cooperativa Médica;9;683.2
"30712106";"2021";25;Medicina De Grupo;9;1901.93
"30712106";"2021";28;Seguradora Especializada Em Saúde;4;414.1
"30712114";"2021";24;Autogestão;28;2033.5
"30712114";"2021";22;Cooperativa Médica;182;16641.89
"30712114";"2021";27;Filantropia;0;0
"30712114";"2021";25;Medicina De Grupo;47;4240.77
"30712114";"2021";28;Seguradora Especializada Em Saúde;29;3789.29
"30712122";"2021";24;Autogestão;106;19017.47
"30712122";"2021";22;Cooperativa Médica;1394;106744.27
"30712122";"2021";27;Filantropia;36.3;2040.82
"30712122";"2021";25;Medicina De Grupo;169;11634.04
"30712122";"2021";28;Seguradora Especializada Em Saúde;210;19561.15
"30712130";"2021";24;Autogestão;3220;128418.15
"30712130";"2021";22;Cooperativa Médica;9033;380684.7
"30712130";"2021";27;Filantropia;65;2483.68
"30712130";"2021";25;Medicina De Grupo;8374;345853.31
"30712130";"2021";28;Seguradora Especializada Em Saúde;4363;251057.34
"30712149";"2021";24;Autogestão;54;4903.01
"30712149";"2021";22;Cooperativa Médica;59;4244.53
"30712149";"2021";25;Medicina De Grupo;55;4035.6
"30712149";"2021";28;Seguradora Especializada Em Saúde;196;17329.71
"30713021";"2021";24;Autogestão;85;25286.05
"30713021";"2021";22;Cooperativa Médica;895;61756.79
"30713021";"2021";27;Filantropia;7;830.9
"30713021";"2021";25;Medicina De Grupo;89;30326.41
"30713021";"2021";28;Seguradora Especializada Em Saúde;47;17050.11
"30713030";"2021";24;Autogestão;18;2469.1
"30713030";"2021";22;Cooperativa Médica;52;7587.78
"30713030";"2021";27;Filantropia;3;188.25
"30713030";"2021";25;Medicina De Grupo;42;9328.89
"30713030";"2021";28;Seguradora Especializada Em Saúde;52;21829.83
"30713137";"2021";24;Autogestão;80999.7;5620349.91
"30713137";"2021";22;Cooperativa Médica;268833.2;14247149.95
"30713137";"2021";27;Filantropia;8941.72;389184.16
"30713137";"2021";25;Medicina De Grupo;111166.62;9700758.5
"30713137";"2021";28;Seguradora Especializada Em Saúde;197554;14043238.46
"30713145";"2021";24;Autogestão;11776;1042867.51
"30713145";"2021";22;Cooperativa Médica;52425.1;3222839.32
"30713145";"2021";27;Filantropia;486.2;159526
"30713145";"2021";25;Medicina De Grupo;12279.7;2683616.54
"30713145";"2021";28;Seguradora Especializada Em Saúde;32005;2730422.5
"30714028";"2021";24;Autogestão;7;1248.8
"30714028";"2021";22;Cooperativa Médica;78;16121.59
"30714028";"2021";27;Filantropia;3;446.81
"30714028";"2021";25;Medicina De Grupo;12;5429.95
"30714028";"2021";28;Seguradora Especializada Em Saúde;2;271.26
"30715040";"2021";24;Autogestão;6;1079.03
"30715040";"2021";22;Cooperativa Médica;8;1037.88
"30715040";"2021";25;Medicina De Grupo;11;6940.01
"30715040";"2021";28;Seguradora Especializada Em Saúde;2;594.03
"30715121";"2021";24;Autogestão;469;41810.7
"30715121";"2021";22;Cooperativa Médica;2463;238375.13
"30715121";"2021";27;Filantropia;64.5;6955.25
"30715121";"2021";25;Medicina De Grupo;366;38713.07
"30715121";"2021";28;Seguradora Especializada Em Saúde;794;91858.68
"30715130";"2021";24;Autogestão;84;9298.75
"30715130";"2021";22;Cooperativa Médica;386;51782.39
"30715130";"2021";27;Filantropia;5;535
"30715130";"2021";25;Medicina De Grupo;56;7215.69
"30715130";"2021";28;Seguradora Especializada Em Saúde;92;14636.84
"30715156";"2021";24;Autogestão;88;23804.39
"30715156";"2021";22;Cooperativa Médica;521;147343.93
"30715156";"2021";27;Filantropia;9;1887.01
"30715156";"2021";25;Medicina De Grupo;39;10005.76
"30715156";"2021";28;Seguradora Especializada Em Saúde;30;11449.73
"30715237";"2021";24;Autogestão;3469;495350.84
"30715237";"2021";22;Cooperativa Médica;17947;2394310.71
"30715237";"2021";27;Filantropia;124;14603.04
"30715237";"2021";25;Medicina De Grupo;4143;628013.71
"30715237";"2021";28;Seguradora Especializada Em Saúde;7658;1651683.65
"30715253";"2021";24;Autogestão;534;105040.05
"30715253";"2021";22;Cooperativa Médica;2843;347259.36
"30715253";"2021";27;Filantropia;81;10653.94
"30715253";"2021";25;Medicina De Grupo;1721;347555.97
"30715253";"2021";28;Seguradora Especializada Em Saúde;2687;197826.71
"30715407";"2021";24;Autogestão;5;618.56
"30715407";"2021";22;Cooperativa Médica;35;4525.67
"30715407";"2021";27;Filantropia;0;0
"30715407";"2021";25;Medicina De Grupo;84;11881.59
"30715407";"2021";28;Seguradora Especializada Em Saúde;14;2545.25
"30717086";"2021";24;Autogestão;405;33630.77
"30717086";"2021";22;Cooperativa Médica;2280;209734.79
"30717086";"2021";27;Filantropia;110;10668.92
"30717086";"2021";25;Medicina De Grupo;629;59830.91
"30717086";"2021";28;Seguradora Especializada Em Saúde;531;83882.62
"30717094";"2021";24;Autogestão;995;122177.17
"30717094";"2021";22;Cooperativa Médica;5500;765359.55
"30717094";"2021";27;Filantropia;203.3;21365.72
"30717094";"2021";25;Medicina De Grupo;1283;150826.85
"30717094";"2021";28;Seguradora Especializada Em Saúde;835;136257.93
"30717175";"2021";24;Autogestão;22;2116.35
"30717175";"2021";22;Cooperativa Médica;580;66898.02
"30717175";"2021";27;Filantropia;4;351.19
"30717175";"2021";25;Medicina De Grupo;76;8601.67
"30717175";"2021";28;Seguradora Especializada Em Saúde;132;18254.14
"30718040";"2021";24;Autogestão;237;35019.42
"30718040";"2021";22;Cooperativa Médica;1487;263310.44
"30718040";"2021";27;Filantropia;20;3013.94
"30718040";"2021";25;Medicina De Grupo;306;45081.36
"30718040";"2021";28;Seguradora Especializada Em Saúde;211;46204.44
"30718066";"2021";24;Autogestão;648;48720.91
"30718066";"2021";22;Cooperativa Médica;2967;270834.23
"30718066";"2021";27;Filantropia;204;18604.21
"30718066";"2021";25;Medicina De Grupo;1265;105459.55
"30718066";"2021";28;Seguradora Especializada Em Saúde;709;103036
"30718104";"2021";22;Cooperativa Médica;2;392.08
"30718104";"2021";27;Filantropia;0;0
"30718104";"2021";25;Medicina De Grupo;1;150
"30718104";"2021";28;Seguradora Especializada Em Saúde;2;283.54
"30719054";"2021";24;Autogestão;2;352
"30719054";"2021";22;Cooperativa Médica;7;690.77
"30719054";"2021";27;Filantropia;3;325.25
"30719054";"2021";25;Medicina De Grupo;11;2263.71
"30719054";"2021";28;Seguradora Especializada Em Saúde;1;450
"30719070";"2021";24;Autogestão;562.4;38228.49
"30719070";"2021";22;Cooperativa Médica;3524;294434.42
"30719070";"2021";27;Filantropia;97;9382.71
"30719070";"2021";25;Medicina De Grupo;1002.3;93817.83
"30719070";"2021";28;Seguradora Especializada Em Saúde;1089;140358.61
"30719097";"2021";24;Autogestão;1074;198876
"30719097";"2021";22;Cooperativa Médica;6690;1520984.67
"30719097";"2021";27;Filantropia;118.38;21186.62
"30719097";"2021";25;Medicina De Grupo;1599.3;255484.33
"30719097";"2021";28;Seguradora Especializada Em Saúde;1006;261407.3
"30719119";"2021";24;Autogestão;803;75173.56
"30719119";"2021";22;Cooperativa Médica;2344;312342.69
"30719119";"2021";27;Filantropia;18.6;1751.49
"30719119";"2021";25;Medicina De Grupo;321.5;38397.99
"30719119";"2021";28;Seguradora Especializada Em Saúde;466;71344.96
"30720044";"2021";24;Autogestão;5;1848
"30720044";"2021";22;Cooperativa Médica;10;1766.57
"30720044";"2021";25;Medicina De Grupo;10;1782.06
"30720044";"2021";28;Seguradora Especializada Em Saúde;5;657.98
"30720087";"2021";24;Autogestão;843;45722.32
"30720087";"2021";22;Cooperativa Médica;4199;333449.66
"30720087";"2021";27;Filantropia;213;17383.2
"30720087";"2021";25;Medicina De Grupo;1386;134434.37
"30720087";"2021";28;Seguradora Especializada Em Saúde;1324;169754.76
"30720109";"2021";24;Autogestão;628;109487.46
"30720109";"2021";22;Cooperativa Médica;4144;922293.79
"30720109";"2021";27;Filantropia;111.3;18194.87
"30720109";"2021";25;Medicina De Grupo;857;160239.66
"30720109";"2021";28;Seguradora Especializada Em Saúde;475;112928.74
"30721091";"2021";24;Autogestão;0;0
"30721091";"2021";22;Cooperativa Médica;6;912.11
"30721091";"2021";25;Medicina De Grupo;2;482
"30721091";"2021";28;Seguradora Especializada Em Saúde;0;0
"30721105";"2021";24;Autogestão;0;0
"30721105";"2021";22;Cooperativa Médica;0;0
"30721105";"2021";28;Seguradora Especializada Em Saúde;0;0
"30721130";"2021";24;Autogestão;1666.3;89073.69
"30721130";"2021";22;Cooperativa Médica;7641;641976.54
"30721130";"2021";27;Filantropia;240;20706.91
"30721130";"2021";25;Medicina De Grupo;2411;210477.2
"30721130";"2021";28;Seguradora Especializada Em Saúde;2141;265360.93
"30721156";"2021";24;Autogestão;94;8592.33
"30721156";"2021";22;Cooperativa Médica;484;52280.69
"30721156";"2021";27;Filantropia;24;2163.78
"30721156";"2021";25;Medicina De Grupo;97;9046.38
"30721156";"2021";28;Seguradora Especializada Em Saúde;75;13744.14
"30721172";"2021";24;Autogestão;85;7671.71
"30721172";"2021";22;Cooperativa Médica;630;66224.77
"30721172";"2021";27;Filantropia;10;1406.92
"30721172";"2021";25;Medicina De Grupo;129;15407.98
"30721172";"2021";28;Seguradora Especializada Em Saúde;186;32010.76
"30721180";"2021";24;Autogestão;1250.3;218439.05
"30721180";"2021";22;Cooperativa Médica;7034;1666141.53
"30721180";"2021";27;Filantropia;210;40104.19
"30721180";"2021";25;Medicina De Grupo;1458;235922.14
"30721180";"2021";28;Seguradora Especializada Em Saúde;619;152659.95
"30722012";"2021";24;Autogestão;23;2736.02
"30722012";"2021";22;Cooperativa Médica;94;12257.08
"30722012";"2021";27;Filantropia;2;395.63
"30722012";"2021";25;Medicina De Grupo;15;2002.97
"30722012";"2021";28;Seguradora Especializada Em Saúde;17;2477.78
"30722039";"2021";24;Autogestão;81;7118.5
"30722039";"2021";22;Cooperativa Médica;364;28428.47
"30722039";"2021";27;Filantropia;9;1434.53
"30722039";"2021";25;Medicina De Grupo;85;8657.27
"30722039";"2021";28;Seguradora Especializada Em Saúde;89;12205.69
"30722160";"2021";22;Cooperativa Médica;10;1107.85
"30722160";"2021";27;Filantropia;2;478.82
"30722160";"2021";25;Medicina De Grupo;30;8097.27
"30722160";"2021";28;Seguradora Especializada Em Saúde;0;0
"30722241";"2021";24;Autogestão;5;633.6
"30722241";"2021";22;Cooperativa Médica;71;9109.83
"30722241";"2021";27;Filantropia;5.5;701.63
"30722241";"2021";25;Medicina De Grupo;21;1368.68
"30722241";"2021";28;Seguradora Especializada Em Saúde;1;156.51
"30722292";"2021";24;Autogestão;200;28884.08
"30722292";"2021";22;Cooperativa Médica;927;141165.96
"30722292";"2021";27;Filantropia;14;2207.02
"30722292";"2021";25;Medicina De Grupo;166;21941.64
"30722292";"2021";28;Seguradora Especializada Em Saúde;170;27750.5
"30722349";"2021";24;Autogestão;1576;99013.09
"30722349";"2021";22;Cooperativa Médica;7581;687644.8
"30722349";"2021";27;Filantropia;151.08;12222.39
"30722349";"2021";25;Medicina De Grupo;1821;113871.35
"30722349";"2021";28;Seguradora Especializada Em Saúde;2284;212495.28
"30722357";"2021";24;Autogestão;15;675.15
"30722357";"2021";22;Cooperativa Médica;106;5296.16
"30722357";"2021";27;Filantropia;1;124.8
"30722357";"2021";25;Medicina De Grupo;23;1755.86
"30722357";"2021";28;Seguradora Especializada Em Saúde;13;1629.52
"30722365";"2021";24;Autogestão;7;1236.16
"30722365";"2021";22;Cooperativa Médica;29;5397.5
"30722365";"2021";27;Filantropia;0;0
"30722365";"2021";25;Medicina De Grupo;13;6680.52
"30722365";"2021";28;Seguradora Especializada Em Saúde;2;515.79
"30722373";"2021";24;Autogestão;338;24081.93
"30722373";"2021";22;Cooperativa Médica;2281;155390.06
"30722373";"2021";27;Filantropia;36;1539.51
"30722373";"2021";25;Medicina De Grupo;312.5;17800.7
"30722373";"2021";28;Seguradora Especializada Em Saúde;468;49616.24
"30722381";"2021";24;Autogestão;355;25261.67
"30722381";"2021";22;Cooperativa Médica;2599;225059.75
"30722381";"2021";27;Filantropia;67;4625.41
"30722381";"2021";25;Medicina De Grupo;529;33954.97
"30722381";"2021";28;Seguradora Especializada Em Saúde;580;53272.83
"30722403";"2021";24;Autogestão;694;28165.37
"30722403";"2021";22;Cooperativa Médica;3664;199624.22
"30722403";"2021";27;Filantropia;51;3179.19
"30722403";"2021";25;Medicina De Grupo;806;51561.55
"30722403";"2021";28;Seguradora Especializada Em Saúde;715;83338.53
"30722446";"2021";24;Autogestão;333;27360.93
"30722446";"2021";22;Cooperativa Médica;1841;166190.73
"30722446";"2021";27;Filantropia;47;3097.54
"30722446";"2021";25;Medicina De Grupo;873;74055.91
"30722446";"2021";28;Seguradora Especializada Em Saúde;644;87698.46
"30722497";"2021";24;Autogestão;102;10171.08
"30722497";"2021";22;Cooperativa Médica;504;56465.06
"30722497";"2021";27;Filantropia;17;1776.71
"30722497";"2021";25;Medicina De Grupo;133.5;14922.1
"30722497";"2021";28;Seguradora Especializada Em Saúde;102;14897.12
"30722527";"2021";24;Autogestão;3;3432
"30722527";"2021";22;Cooperativa Médica;116;32014.49
"30722527";"2021";27;Filantropia;0;0
"30722527";"2021";25;Medicina De Grupo;51;9383.92
"30722527";"2021";28;Seguradora Especializada Em Saúde;2;332.11
"30722535";"2021";24;Autogestão;14;13775.53
"30722535";"2021";22;Cooperativa Médica;182;46784.85
"30722535";"2021";27;Filantropia;19;6140.52
"30722535";"2021";25;Medicina De Grupo;38.42;21083.33
"30722535";"2021";28;Seguradora Especializada Em Saúde;17;6060.95
"30722551";"2021";24;Autogestão;76;9539.12
"30722551";"2021";22;Cooperativa Médica;263;54974.2
"30722551";"2021";27;Filantropia;9;1983
"30722551";"2021";25;Medicina De Grupo;1536;262366.78
"30722551";"2021";28;Seguradora Especializada Em Saúde;64;22116.01
"30722586";"2021";24;Autogestão;2;228.24
"30722586";"2021";22;Cooperativa Médica;201;23428.06
"30722586";"2021";27;Filantropia;6;763.99
"30722586";"2021";25;Medicina De Grupo;129;19344.29
"30722586";"2021";28;Seguradora Especializada Em Saúde;13;1858.84
"30722632";"2021";24;Autogestão;26;19407.35
"30722632";"2021";22;Cooperativa Médica;247;160429.07
"30722632";"2021";27;Filantropia;3.5;2578.05
"30722632";"2021";25;Medicina De Grupo;104;59156.02
"30722632";"2021";28;Seguradora Especializada Em Saúde;19;20700.49
"30722640";"2021";24;Autogestão;30;8071.74
"30722640";"2021";22;Cooperativa Médica;333;81163.25
"30722640";"2021";27;Filantropia;12;5306.81
"30722640";"2021";25;Medicina De Grupo;107.5;20209.08
"30722640";"2021";28;Seguradora Especializada Em Saúde;31;14772.2
"30722691";"2021";22;Cooperativa Médica;10;1119.5
"30722691";"2021";25;Medicina De Grupo;0;0
"30722713";"2021";24;Autogestão;41;8356.58
"30722713";"2021";22;Cooperativa Médica;418;64697.63
"30722713";"2021";27;Filantropia;24;2436.28
"30722713";"2021";25;Medicina De Grupo;280;30702.79
"30722713";"2021";28;Seguradora Especializada Em Saúde;25;4823.2
"30722764";"2021";24;Autogestão;169;8770.03
"30722764";"2021";22;Cooperativa Médica;1046;54036.6
"30722764";"2021";27;Filantropia;10;611.91
"30722764";"2021";25;Medicina De Grupo;620;45013.02
